NtsbCaseNumber,EventType,EventDate,AircraftDamage,ProbableCause,Latitude,Longitude,char_count,word_count,Category,Country,CountryCode,State
GAA17CA444,Accident,2017-07-27 11:00:00.000000 +00:00,Substantial,The pilot's failure to maintain lateral/bank control during the landing in variable gusting wind conditions.,48.149723,-116.852775,108,15,Pilot Error,US,US,ID
NYC97LA024,Accident,1996-12-02 16:21:00.000000 +00:00,Substantial,"fatigue failure of the connecting rod to crankshaft attachments, due to inadequate overhaul of the engine by the manufacturer, which resulted in a loss of engine power and a forced landing.  Factors relating to the accident included the discharge of oil from the ruptured engine, which subsequently obstructed the pilot's view through the windshield and side window, preventing him from having an unobstructed view of the emergency landing area.",40.370334,-76.300422,445,69,Maintenance / Inspection Issues,US,US,PA
FTW01LA060,Accident,2001-02-08 09:55:00.000000 +00:00,Substantial,the pilot's failure to maintain altitude and clearance from terrain.  Contributing factors were the pilot's diverted attention and the low ceiling.,27.5009,-97.860343,147,21,Pilot Error,US,US,TX
ERA24LA139,Accident,2024-03-12 19:02:00.000000 +00:00,Substantial,A total loss of engine power due to fuel starvation as a result of the pilot’s mismanagement of the airplane’s fuel supply.,38.929367,-78.280132,123,22,Pilot Error,US,US,VA
ERA15LA318,Accident,2015-08-17 11:00:00.000000 +00:00,Substantial,The partial loss of engine power during cruise flight for reasons that could not be determined because a postaccident airframe and engine examination and engine test run revealed no evidence of mechanical malfunctions or failures.,29.436388,-82.945556,230,35,Other,US,US,FL
GAA18CA279,Accident,2018-05-11 19:00:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control in variable crosswind conditions.,35.13639,-92.714996,85,11,Pilot Error,US,US,AR
SEA07LA038,Accident,2006-12-22 15:25:00.000000 +00:00,Substantial,The loss of engine power for undetermined reasons.  Factors were the unsuitable rough/uneven terrain.,48.990001,-122.732498,101,14,Mechanical Failure,US,US,WA
WPR20CA265,Accident,2020-08-10 18:30:00.000000 +00:00,Substantial,"The pilot's failure to maintain directional control during takeoff in crosswind conditions, which resulted in a ground loop.",44.212776,-114.933334,124,18,Pilot Error,US,US,ID
DEN99LA170,Accident,1999-09-25 17:15:00.000000 +00:00,Destroyed,"Inadequate preflight planning and preparation by the pilot in command.  Factors were high velocity gusty winds, high-density altitude, and unsuitable terrain for a forced landing.",37.859878,-112.33921,179,25,Pilot Error,US,US,UT
SEA90LA162,Accident,1990-08-11 17:10:00.000000 +00:00,Substantial,THE PILOT'S FAILURE TO MAINTAIN AIRSPEED DURING TAKEOFF FOLLOWING AN ENGINE LOSS OF POWER. THE REASON FOR THE LOSS OF POWER WAS NOT DETERMINED.,47.100543,-123.059463,143,24,Pilot Error,US,US,WA
GAA15CA215,Accident,2015-08-05 08:20:00.000000 +00:00,Substantial,"The Captain's decision to taxi on a closed taxiway, which resulted in a collision with a parked construction vehicle. Contributing to the accident was a ground crew employee's decision to move barricades from the closed taxiway.",40.146667,-111.671943,228,36,Pilot Error,US,US,UT
LAX97LA135,Accident,1997-03-29 13:58:00.000000 +00:00,Substantial,The pilot's failure to properly judge the flare altitude.,39.259849,-123.760887,57,9,Pilot Error,US,US,CA
MIA98LA116,Accident,1998-03-30 12:30:00.000000 +00:00,Substantial,the pilot-in-command's failure to maintain directional control after landing.,33.770019,-78.779785,77,9,Pilot Error,US,US,SC
ERA25LA090,Accident,2025-01-05 16:26:00.000000 +00:00,Substantial,A landing gear collapse during landing in gusty crosswind conditions.,36.900147,-76.194718,69,10,Weather / Environmental Factors,US,US,VA
CHI03LA195,Accident,2003-07-05 15:50:00.000000 +00:00,Substantial,The pilot failed to maintain directional control and the airplane ground looped.,39.820888,-84.880363,80,12,Pilot Error,US,US,IN
MIA92LA168,Accident,1992-08-29 09:50:00.000000 +00:00,Substantial,FAILURE OF THE PILOT-IN-COMMAND TO LEVEL OFF DURING THE SIMULATED FORCED LANDING.,28.860252,-80.850814,81,12,Pilot Error,US,US,FL
ERA19LA081,Accident,2018-12-30 21:25:00.000000 +00:00,Substantial,"A partial loss of engine power during a go-around for reasons that could not be determined based on the available information, which resulted in a forced landing.",28.702777,-81.586669,162,27,Other,US,US,FL
CHI98LA318,Accident,1998-08-15 14:55:00.000000 +00:00,Substantial,the pilot not maintaining directional control.  Factors were crops and encounter with unsuitable terrain.,40.29914,-88.150611,105,14,Pilot Error,US,US,IL
IAD00LA014,Accident,1999-12-26 16:14:00.000000 +00:00,Substantial,"the improper installation of the oil supply line to the propeller governor which resulted in a loss of lubrication, overtemperature, and a loss of engine power.",37.400028,-77.449493,160,26,Maintenance / Inspection Issues,US,US,VA
CEN19LA076,Accident,2019-01-27 16:14:00.000000 +00:00,Substantial,"The pilot's fuel mismanagement and his improper use and placement of the fuel selector, contrary to operating procedures, which resulted in a partial loss of engine power due to fuel starvation.",30.424165,-97.568611,194,31,Pilot Error,US,US,TX
SEA06LA124,Accident,2006-06-20 10:30:00.000000 +00:00,Substantial,"A loss of rotor rpm for undetermined reasons, resulting in a hard landing on top of the commercial building over which the helicopter was working.",40.699047,-111.939788,146,25,Other,US,US,UT
LAX05CA240,Accident,2005-07-20 07:15:00.000000 +00:00,Substantial,the student pilot's failure to maintain directional control.,36.20639,-115.190002,60,8,Pilot Error,US,US,NV
CEN11LA591,Accident,2011-08-20 10:45:00.000000 +00:00,Substantial,The noncertificated pilot did not maintain adequate airspeed and aircraft control during initial climb.,40.279724,-83.114723,103,14,Pilot Error,US,US,OH
GAA19CA332,Accident,2019-06-08 16:25:00.000000 +00:00,Substantial,"The pilot's improper trim configuration during the takeoff roll, which resulted in the airplane becoming prematurely airborne, and his exceedance of the airplane’s critical angle of attack, which resulted in an aerodynamic stall.",37.566387,-97.174446,229,33,Pilot Error,US,US,KS
LAX00LA214,Accident,2000-06-03 08:19:00.000000 +00:00,Substantial,The failure of the pilot-in-command to maintain directional control of the aircraft on takeoff after the cabin door became ajar.,34.100757,-117.660682,128,20,Pilot Error,US,US,CA
CHI92LA085,Accident,1992-02-02 14:17:00.000000 +00:00,Substantial,A RESULT OF THE PILOT-IN-COMMAND NOT UNDERSTANDING THE AIRPLANES EMERGENCY PROCEDURES AND NOT PERFORMING THE APPROPRIATE EMERGENCY PROCEDURES. A FACTOR ASSOCIATED WITH THE ACCIDENT WAS AN ELECTRICAL SYSTEM FAILURE.,41.970916,-91.660194,214,29,Pilot Error,US,US,IA
ERA14CA278,Accident,2014-05-31 12:30:00.000000 +00:00,Substantial,The pilot's incorrect takeoff procedures from the soft grass runway and his delay in aborting the takeoff after recognizing slow acceleration.,40.10889,-79.546943,142,21,Pilot Error,US,US,PA
WPR09CA113,Accident,2009-02-08 19:25:00.000000 +00:00,Substantial,A total loss of engine power due to fuel exhaustion as a result of the pilot's inadequate preflight inspection and failure to verify the fuel quantity on board.,48.559787,-122.439247,160,28,Pilot Error,US,US,WA
LAX01FA011,Accident,2000-10-13 11:34:00.000000 +00:00,Substantial,"the pilot's failure to maintain an adequate airspeed while maneuvering to return to the runway following a loss of engine power in the takeoff initial climb.  The loss of power was probably due to the pilot's failure to ensure that an adequate fuel supply existed in the main tank prior to departure, and, his failure to ensure that the fuel boost pump was turned on.",35.966667,-115.116668,367,65,Pilot Error,US,US,NV
NYC02LA180,Accident,2002-08-29 17:15:00.000000 +00:00,Substantial,A loss of engine power for an undetermined reason.,38.009723,-77.970275,50,9,Mechanical Failure,US,US,VA
SEA06CA014,Accident,2005-10-27 13:00:00.000000 +00:00,Substantial,"The complete loss of engine power during the initial climb for undetermined reasons, and the excessive descent rate during the ensuing forced landing.",46.877223,-122.601112,150,23,Mechanical Failure,US,US,WA
WPR13FA227,Accident,2013-05-13 12:45:00.000000 +00:00,Substantial,"Failure of maintenance personnel to reattach the landing gear squat switches following maintenance, which rendered the airplane's steering, braking, and thrust reverser systems inoperative during landing. Contributing to the accident were the failure of both the maintenance facility mechanics and the airplane operator's mechanic and flight crew to identify the error during postmaintenance checks, a failure of the airplane's pilot to apply the emergency brakes in a timely manner, and the copilot's decision to attempt to engage the thrust reversers as the airplane approached the runway end despite multiple indications that they were inoperative and producing partial forward, rather than reverse, thrust.",45.190277,-123.15139,710,102,Maintenance / Inspection Issues,US,US,OR
WPR09LA241,Accident,2009-05-13 09:08:00.000000 +00:00,Substantial,The pilot's failure to maintain control of the helicopter during takeoff for undetermined reasons.,39.497501,-121.77111,98,14,Pilot Error,US,US,CA
ATL05LA117,Accident,2005-06-29 15:32:00.000000 +00:00,Substantial,The loss of engine power due to fuel system contamination. A factor was trees.,35.908889,-80.453887,78,14,Mechanical Failure,US,US,NC
DEN90FA176,Accident,1990-08-26 09:30:00.000000 +00:00,Substantial,THE PILOT'S IMPROPER DECISION TO ATTEMPT A GO-AROUND. A FACTOR WAS THE UNFAVORABLE WIND ENCOUNTERED LATE IN THE ATTEMPTED LANDING.,36.379764,-105.569778,130,20,Pilot Error,US,US,NM
ERA22LA355,Accident,2022-08-03 15:18:00.000000 +00:00,Substantial,The pilots’ failure to maintain directional control of the airplane while landing in gusting wind conditions.,41.3525,-79.732778,109,16,Pilot Error,US,US,PA
WPR23LA293,Accident,2023-07-29 23:19:00.000000 +00:00,Substantial,"The pilot’s inadequate fuel monitoring, which resulted in a total loss of engine power due to fuel starvation.",48.097922,-123.18792,110,18,Pilot Error,US,US,WA
FTW94LA151,Accident,1994-05-08 16:00:00.000000 +00:00,Substantial,INADEQUATE VISUAL LOOKOUT ON THE PART OF BOTH PILOTS.  A FACTOR WAS POOR AIRPORT OPERATIONS.,39.219993,-104.53057,92,15,Pilot Error,US,US,CO
NYC98FA066,Accident,1998-02-22 13:25:00.000000 +00:00,Substantial,The pilot's failure to maintain airspeed during final approach which resulted in an inadvertent stall/spin.,39.91901,-76.709068,107,15,Pilot Error,US,US,PA
LAX94LA069,Accident,1993-12-08 09:00:00.000000 +00:00,Substantial,THE FLIGHT INSTRUCTOR'S FAILURE TO PROPERLY FOLLOW THE AIRCRAFT BALLASTING PROCEDURES THAT RESULTED IN A LOSS OF CONTROL WHEN THE HELICOPTER'S CENTER OF GRAVITY LIMITS WERE EXCEEDED. INADEQUATE SUPERVISION OF THE TRAINING FLIGHT WAS A FACTOR IN THE ACCIDENT.,33.319171,-111.869117,258,39,Pilot Error,US,US,AZ
BFO91LA021,Accident,1990-12-27 13:30:00.000000 +00:00,Destroyed,"THE STUDENT PILOT'S DELAY IN TAKING APPROPRIATE ACTION WHILE ENCOUNTERING ADVERSE WEATHER CONDITIONS. FACTORS WHICH CONTRIBUTED TO THE ACCIDENT WERE: THE WEATHER CONDITIONS THAT WERE WORSE THAN FORECAST, AND THE UNSUITABLE TERRAIN.",36.699317,-78.900596,231,32,Pilot Error,US,US,VA
CEN20LA287,Accident,2020-07-03 08:30:00.000000 +00:00,Substantial,A total loss of engine power for reasons that could not be determined from all available evidence.,34.976112,-91.456947,98,17,Other,US,US,AR
WPR09CA225,Accident,2009-05-01 13:30:00.000000 +00:00,Substantial,A loss of engine power due to fuel starvation as a result of the pilot's inadequate fuel management.,43.218055,-113.227218,100,18,Pilot Error,US,US,ID
ERA13CA316,Accident,2013-07-05 11:30:00.000000 +00:00,Substantial,The flight's encounter with a downdraft from a ridge shortly after takeoff resulting in a loss of lift and collision with terrain during an uncontrolled descent.,40.969444,-74.991668,161,26,Weather / Environmental Factors,US,US,NJ
ERA10CA208,Accident,2010-03-01 16:35:00.000000 +00:00,Substantial,"The student pilot's improper flare and the flight instructor's delayed remedial action, resulting in a hard landing.",27.497222,-80.372497,116,17,Pilot Error,US,US,FL
WPR18LA164,Accident,2018-06-05 12:45:00.000000 +00:00,Substantial,"A partial loss of engine power for undetermined reasons, and a loss of main rotor rpm during the subsequent autorotation, which resulted in a hard landing.",38.660556,-85.053054,155,26,Mechanical Failure,US,US,KY
DEN00LA001,Accident,1999-10-01 06:45:00.000000 +00:00,Substantial,The pilot inadvertently allowing main rotor rpm to decay while avoiding obstacles during an emergency autorotation following a loss of power for reasons undetermined.  Factors were houses and powerlines.,35.519203,-108.730682,203,29,Pilot Error,US,US,NM
WPR18LA057,Accident,2018-01-02 10:05:00.000000 +00:00,Substantial,A collapse of the right main landing gear during the landing roll because the gear would not lock into place. Contributing to the accident was the pilot's failure to perform the alternate landing gear extension procedure before landing.,45.247222,-122.769996,236,38,Pilot Error,US,US,OR
WPR22LA251,Accident,2022-07-13 18:52:00.000000 +00:00,Substantial,The pilot’s inability to maintain control of the airplane when it encountered a microburst during a landing attempt and a go-around near known thunderstorm activity. Contributing to the accident was an inadequate amount of wind sensors and wind shear detection equipment used by the ATC tower to detect microburst activity at the airport.,40.788393,-111.97777,338,53,Weather / Environmental Factors,US,US,UT
CEN09IA234,Incident,2009-03-29 18:20:00.000000 +00:00,Minor,The formation and propagation of a fatigue crack in the trailing edge of the main rotor blade due to interconnected porosity and resultant corrosion. The area of interconnected porosity was due to a manufacturing defect which was not detected during the manufacturing process.,32.450637,-99.730224,276,43,Maintenance / Inspection Issues,US,US,TX
ANC01LA121,Accident,2001-08-21 15:30:00.000000 +00:00,Substantial,"The pilot's inadequate compensation for gusty wind conditions.  Factors associated with the accident were the pilot's inadequate weather evaluation, and wind gusts.",59.966667,-154.843887,164,22,Pilot Error,US,US,AK
WPR09LA160,Accident,2009-03-20 16:00:00.000000 +00:00,Substantial,The pilot's failure to maintain adequate main rotor rpm while maneuvering at a low altitude.,34.699722,-112.670829,92,15,Pilot Error,US,US,AZ
LAX96LA329,Accident,1996-09-08 09:09:00.000000 +00:00,Substantial,"the pilot's over leaning of the fuel mixture, which resulted in the initial loss of engine power; and continued fuel starvation, resulting from the pilot's inadvertent mispositioning of the fuel selector valve during an attempted restart of the engine.",39.959552,-120.999855,252,39,Pilot Error,US,US,CA
ERA14CA205,Accident,2014-04-21 11:15:00.000000 +00:00,Substantial,"The student pilot's failure to maintain directional control during the aborted landing. Contributing to the accident was his failure to compensate for torque, P-factor, and the reported crosswind conditions.",28.776945,-81.235,207,29,Pilot Error,US,US,FL
